ACC_NUM,JETZ_NEW,RED_LIST_JETZ.2017.,NOTES,GENE,NUM_BP,NEW_NAME_PHYLO,ORDER,OscSubOsc,FAMILY
EF030326.1,Thamnophilus cryptoleucus,NT,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030341.1,Thamnophilus divisorius,LC,"",cytochrome b,951,,PASSERIFORMES,Tyranni,Thamnophilidae
AF082057.1,Thamnophilus doliatus,LC,"",cytochrome b,990,,PASSERIFORMES,Tyranni,Thamnophilidae
AY370563.1,Thamnophilus doliatus,LC,"",cytochrome b,378,,PASSERIFORMES,Tyranni,Thamnophilidae
AY676940.1,Thamnophilus doliatus,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030327.1,Thamnophilus doliatus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215286.1,Thamnophilus doliatus,LC,"",cytochrome b,978,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215284.1,Thamnophilus doliatus,LC,"",cytochrome b,997,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215285.1,Thamnophilus doliatus,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030328.1,Thamnophilus insignis,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030329.1,Thamnophilus murinus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030330.1,Thamnophilus nigriceps,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215287.1,Thamnophilus nigriceps,LC,"",cytochrome b,995,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215288.1,Thamnophilus nigriceps,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030331.1,Thamnophilus nigrocinereus,NT,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
KJ909192.1,Thamnophilus nigrocinereus,NT,"",cytochrome b,15474,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030332.1,Thamnophilus palliatus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295829.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295830.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295831.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295832.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295833.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295834.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295835.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295836.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295837.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295839.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295840.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295841.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295842.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295843.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295844.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295845.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295846.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295847.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295848.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295849.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
EU295850.1,Thamnophilus pelzelni,LC,"",cytochrome b,837,,PASSERIFORMES,Tyranni,Thamnophilidae
AY676942.1,Thamnophilus praecox,NT,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030333.1,Thamnophilus praecox,NT,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030334.1,Thamnophilus punctatus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030336.1,Thamnophilus ruficapillus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215289.1,Thamnophilus ruficapillus,LC,"",cytochrome b,1010,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030337.1,Thamnophilus schistaceus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030335.1,Thamnophilus stictocephalus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
GU215290.1,Thamnophilus sticturus,LC,"",cytochrome b,1010,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030338.1,Thamnophilus tenuepunctatus,VU,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030339.1,Thamnophilus torquatus,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
AY676943.1,Thamnophilus unicolor,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Thamnophilidae
AY962685.2,Thamnophilus unicolor,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
KF686018.1,Thamnophilus unicolor,LC,"",cytochrome b,992,,PASSERIFORMES,Tyranni,Thamnophilidae
KF686019.1,Thamnophilus unicolor,LC,"",cytochrome b,992,,PASSERIFORMES,Tyranni,Thamnophilidae
KF686020.1,Thamnophilus unicolor,LC,"",cytochrome b,992,,PASSERIFORMES,Tyranni,Thamnophilidae
KF686021.1,Thamnophilus unicolor,LC,"",cytochrome b,992,,PASSERIFORMES,Tyranni,Thamnophilidae
KF686022.1,Thamnophilus unicolor,LC,"",cytochrome b,992,,PASSERIFORMES,Tyranni,Thamnophilidae
EF030340.1,Thamnophilus zarumae,LC,"",cytochrome b,1045,,PASSERIFORMES,Tyranni,Thamnophilidae
AF094642.1,Thamnornis chloropetoides,LC,"",cytochrome b,861,,PASSERIFORMES,Passeri,Sylviidae
HQ121528.1,Thamnornis chloropetoides,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
HQ333046.1,Thamnornis chloropetoides,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
JF521997.1,Theristicus caudatus,LC,"",cytochrome b,1017,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
JQ963056.1,Thinocorus orbignyianus,LC,"",cytochrome b,1022,,CHARADRIIFORMES,NONPASSERIFORMES,Thinocoridae
EF373160.1,Thinocorus rumicivorus,LC,"",cytochrome b,947,,CHARADRIIFORMES,NONPASSERIFORMES,Thinocoridae
EF373161.1,Thinornis novaeseelandiae,EN,"",cytochrome b,963,,CHARADRIIFORMES,NONPASSERIFORMES,Charadriidae
AH005185.2,Thinornis rubricollis,VU,"",cytochrome b,558,,CHARADRIIFORMES,NONPASSERIFORMES,Charadriidae
JN810155.1,Thlypopsis fulviceps,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
JN810156.1,Thlypopsis inornata,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
JN810157.1,Thlypopsis ornata,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
KM065778.1,Thlypopsis ornata,LC,"",cytochrome b,993,,PASSERIFORMES,Passeri,Thraupidae
JN810158.1,Thlypopsis pectoralis,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
EF529968.1,Thlypopsis ruficeps,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
JN810159.1,Thlypopsis ruficeps,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
KP965529.1,Thlypopsis ruficeps,LC,"",cytochrome b,997,,PASSERIFORMES,Passeri,Thraupidae
AF006256.1,Thlypopsis sordida,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Thraupidae
KP965530.1,Thlypopsis sordida,LC,"",cytochrome b,954,,PASSERIFORMES,Passeri,Thraupidae
EU647998.1,Thraupis cyanocephala,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
FJ177327.1,Thraupis cyanocephala,LC,"",cytochrome b,1001,,PASSERIFORMES,Passeri,Thraupidae
EU647999.1,Thraupis cyanoptera,NT,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
EU648001.1,Thraupis ornata,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Thraupidae
AY150659.1,Threnetes ruckeri,LC,"",cytochrome b,912,,APODIFORMES,NONPASSERIFORMES,Trochilidae
AF172371.1,Threskiornis aethiopicus,LC,"",cytochrome b,300,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
GQ358927.1,Threskiornis aethiopicus,LC,"",cytochrome b,16960,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
HM804893.1,Threskiornis aethiopicus,LC,"",cytochrome b,429,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
HM804894.1,Threskiornis aethiopicus,LC,"",cytochrome b,429,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
KC439293.1,Threskiornis aethiopicus,LC,"",cytochrome b,410,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
KF289831.1,Threskiornis aethiopicus,LC,"",cytochrome b,421,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
KJ442612.1,Threskiornis aethiopicus,LC,"",cytochrome b,364,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
FJ498970.1,Threskiornis molucca,LC,Different Name,cytochrome b,523,,PELECANIFORMES,NONPASSERIFORMES,Threskiornithidae
AY065701.1,Thripadectes flammulatus,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Furnariidae
GQ140088.1,Thripadectes ignobilis,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Furnariidae
AY352541.2,Thryomanes bewickii,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
JX013497.1,Thryothorus nicefori,CR,"",cytochrome b,1041,,PASSERIFORMES,Passeri,Troglodytidae
DQ415690.1,Thryothorus pleurostictus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
JX013495.1,Thryothorus rufalbus,LC,"",cytochrome b,1041,,PASSERIFORMES,Passeri,Troglodytidae
JX013496.1,Thryothorus rufalbus,LC,"",cytochrome b,1041,,PASSERIFORMES,Passeri,Troglodytidae
DQ415705.1,Thryothorus rufalbus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415696.1,Thryothorus atrogularis,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415684.1,Thryothorus euophrys,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415704.1,Thryothorus fasciatoventris,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415697.1,Thryothorus felix,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415683.1,Thryothorus genibarbis,LC,"",cytochrome b,1210,,PASSERIFORMES,Passeri,Troglodytidae
DQ415682.1,Thryothorus genibarbis,LC,"",cytochrome b,1210,,PASSERIFORMES,Passeri,Troglodytidae
AY352543.1,Thryothorus guarayanus,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Troglodytidae
DQ415693.1,Thryothorus leucopogon,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
AY352544.2,Thryothorus leucotis,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415706.1,Thryothorus leucotis,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415680.1,Thryothorus longirostris,LC,"",cytochrome b,1211,,PASSERIFORMES,Passeri,Troglodytidae
DQ415681.1,Thryothorus longirostris,LC,"",cytochrome b,1211,,PASSERIFORMES,Passeri,Troglodytidae
AY352545.2,Thryothorus ludovicianus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
AY352546.1,Thryothorus maculipectus,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Troglodytidae
EU442358.1,Thryothorus maculipectus,LC,"",cytochrome b,434,,PASSERIFORMES,Passeri,Troglodytidae
DQ415691.1,Thryothorus maculipectus,LC,"",cytochrome b,1074,,PASSERIFORMES,Passeri,Troglodytidae
DQ415695.1,Thryothorus modestus,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415694.1,Thryothorus modestus,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415687.1,Thryothorus mystacalis,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415702.1,Thryothorus nigricapillus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415700.1,Thryothorus nigricapillus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415703.1,Thryothorus nigricapillus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415701.1,Thryothorus nigricapillus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415698.1,Thryothorus rutilus,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415685.1,Thryothorus sclateri,LC,Different Name,cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415699.1,Thryothorus semibadius,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415689.1,Thryothorus sinaloa,LC,"",cytochrome b,1073,,PASSERIFORMES,Passeri,Troglodytidae
DQ415692.1,Thryothorus thoracicus,LC,"",cytochrome b,1074,,PASSERIFORMES,Passeri,Troglodytidae
AF290152.1,Tiaris bicolor,LC,"",cytochrome b,894,,PASSERIFORMES,Passeri,Emberizidae
AF310044.1,Tiaris bicolor,LC,"",cytochrome b,921,,PASSERIFORMES,Passeri,Emberizidae
AF489899.1,Tiaris bicolor,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Emberizidae
AY700048.1,Tiaris bicolor,LC,"",cytochrome b,864,,PASSERIFORMES,Passeri,Emberizidae
EF529971.1,Tiaris bicolor,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Emberizidae
JF262127.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262128.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262129.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262130.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262131.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262132.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262133.1,Tiaris bicolor,LC,"",cytochrome b,881,,PASSERIFORMES,Passeri,Emberizidae
JF262134.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262135.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262136.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
JF262137.1,Tiaris bicolor,LC,"",cytochrome b,897,,PASSERIFORMES,Passeri,Emberizidae
KJ945367.1,Tiaris bicolor,LC,"",cytochrome b,926,,PASSERIFORMES,Passeri,Emberizidae
AF310042.1,Tiaris canorus,LC,Different Name,cytochrome b,921,,PASSERIFORMES,Passeri,Emberizidae
HQ153058.1,Tiaris canorus,LC,Different Name,cytochrome b,1143,,PASSERIFORMES,Passeri,Emberizidae
AF489900.1,Tiaris fuliginosus,LC,Different Name,cytochrome b,1045,,PASSERIFORMES,Passeri,Emberizidae
AY387447.1,Tiaris fuliginosus,LC,Different Name,cytochrome b,303,,PASSERIFORMES,Passeri,Emberizidae
GU215360.1,Tiaris fuliginosus,LC,Different Name,cytochrome b,1134,,PASSERIFORMES,Passeri,Emberizidae
AF108807.1,Tiaris obscurus,LC,Different Name,cytochrome b,921,,PASSERIFORMES,Passeri,Emberizidae
AF108808.1,Tiaris obscurus,LC,Different Name,cytochrome b,921,,PASSERIFORMES,Passeri,Emberizidae
AY387448.1,Tiaris obscurus,LC,Different Name,cytochrome b,303,,PASSERIFORMES,Passeri,Emberizidae
HQ153059.1,Tiaris obscurus,LC,Different Name,cytochrome b,1143,,PASSERIFORMES,Passeri,Emberizidae
HQ153060.1,Tiaris obscurus,LC,Different Name,cytochrome b,1143,,PASSERIFORMES,Passeri,Emberizidae
AF447375.1,Tiaris olivaceus,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Emberizidae
AF489901.1,Tiaris olivaceus,LC,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Emberizidae
AY700047.1,Tiaris olivaceus,LC,"",cytochrome b,864,,PASSERIFORMES,Passeri,Emberizidae
EF567859.1,Tiaris olivaceus,LC,"",cytochrome b,717,,PASSERIFORMES,Passeri,Emberizidae
EF567862.1,Tiaris olivaceus,LC,"",cytochrome b,717,,PASSERIFORMES,Passeri,Emberizidae
GU215361.1,Tiaris olivaceus,LC,"",cytochrome b,1030,,PASSERIFORMES,Passeri,Emberizidae
GU215362.1,Tiaris olivaceus,LC,"",cytochrome b,1092,,PASSERIFORMES,Passeri,Emberizidae
GU215363.1,Tiaris olivaceus,LC,"",cytochrome b,1031,,PASSERIFORMES,Passeri,Emberizidae
KJ456487.1,Tichodroma muraria,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Sittidae
DQ008513.1,Tickellia hodgsoni,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Sylviidae
EU166980.1,Tigrisoma fasciatum,LC,"",cytochrome b,1008,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
AF193831.1,Tigrisoma lineatum,LC,"",cytochrome b,1041,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
DQ470514.1,Tijuca atra,NT,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Cotingidae
AF484882.1,Timalia pileata,LC,"",cytochrome b,380,,PASSERIFORMES,Passeri,Timaliidae
JN827213.1,Timalia pileata,LC,"",cytochrome b,990,,PASSERIFORMES,Passeri,Timaliidae
JN827214.1,Timalia pileata,LC,"",cytochrome b,979,,PASSERIFORMES,Passeri,Timaliidae
KJ456488.1,Timalia pileata,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Timaliidae
AY488387.1,Timeliopsis fulvigula,LC,"",cytochrome b,1035,,PASSERIFORMES,Passeri,Meliphagidae
AY488388.1,Timeliopsis griseigula,LC,"",cytochrome b,1032,,PASSERIFORMES,Passeri,Meliphagidae
KR149454.1,Tinamus guttatus,NT,"",cytochrome b,16750,,TINAMIFORMES,NONPASSERIFORMES,Tinamidae
AF338707.3,Tinamus major,NT,"",cytochrome b,16701,,TINAMIFORMES,NONPASSERIFORMES,Tinamidae
AF123642.1,Tityra cayana,LC,"",cytochrome b,375,,PASSERIFORMES,Tyranni,Cotingidae
AF453814.1,Tityra cayana,LC,"",cytochrome b,999,,PASSERIFORMES,Tyranni,Cotingidae
KM081392.1,Tityra cayana,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
AF123643.1,Tityra inquisitor,LC,"",cytochrome b,375,,PASSERIFORMES,Tyranni,Cotingidae
FJ899383.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
FJ899384.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
FJ899385.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
FJ899386.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
FJ899387.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
FJ899388.1,Tityra inquisitor,LC,"",cytochrome b,1097,,PASSERIFORMES,Tyranni,Cotingidae
KJ810509.1,Tityra inquisitor,LC,"",cytochrome b,1056,,PASSERIFORMES,Tyranni,Cotingidae
KM081393.1,Tityra inquisitor,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
EF212894.1,Tityra semifasciata,LC,"",cytochrome b,877,,PASSERIFORMES,Tyranni,Cotingidae
EU442357.1,Tityra semifasciata,LC,"",cytochrome b,483,,PASSERIFORMES,Tyranni,Cotingidae
FJ899389.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899390.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899391.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899392.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899393.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899394.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899395.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899396.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899397.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899398.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899399.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899400.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899401.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
FJ899402.1,Tityra semifasciata,LC,"",cytochrome b,1034,,PASSERIFORMES,Tyranni,Cotingidae
KM081360.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081361.1,Tityra semifasciata,LC,"",cytochrome b,1031,,PASSERIFORMES,Tyranni,Cotingidae
KM081362.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081363.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081364.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081365.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081366.1,Tityra semifasciata,LC,"",cytochrome b,1031,,PASSERIFORMES,Tyranni,Cotingidae
KM081367.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081368.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081369.1,Tityra semifasciata,LC,"",cytochrome b,1010,,PASSERIFORMES,Tyranni,Cotingidae
KM081370.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081371.1,Tityra semifasciata,LC,"",cytochrome b,1018,,PASSERIFORMES,Tyranni,Cotingidae
KM081372.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081373.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081374.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081375.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081376.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081377.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081378.1,Tityra semifasciata,LC,"",cytochrome b,1032,,PASSERIFORMES,Tyranni,Cotingidae
KM081379.1,Tityra semifasciata,LC,"",cytochrome b,1032,,PASSERIFORMES,Tyranni,Cotingidae
KM081380.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081381.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081382.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081383.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081384.1,Tityra semifasciata,LC,"",cytochrome b,1031,,PASSERIFORMES,Tyranni,Cotingidae
KM081385.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081386.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081387.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081388.1,Tityra semifasciata,LC,"",cytochrome b,1039,,PASSERIFORMES,Tyranni,Cotingidae
KM081389.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081390.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KM081391.1,Tityra semifasciata,LC,"",cytochrome b,1029,,PASSERIFORMES,Tyranni,Cotingidae
KP671534.1,Tmetothylacus tenellus,LC,"",cytochrome b,702,,PASSERIFORMES,Passeri,Motacillidae
KP671535.1,Tmetothylacus tenellus,LC,"",cytochrome b,702,,PASSERIFORMES,Passeri,Motacillidae
AF346925.1,Tockus alboterminatus,LC,"",cytochrome b,1001,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
AF082071.2,Tockus erythrorhynchus,LC,"",cytochrome b,1419,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
AF346926.1,Tockus erythrorhynchus,LC,"",cytochrome b,951,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
KC754871.1,Tockus erythrorhynchus,LC,"",cytochrome b,966,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
AY054439.1,Tockus erythrorhynchus,LC,"",cytochrome b,354,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
